Date,Report_Month,County_Name,County_Code,Metric,Value
2020-08-01,Aug 2020,Monterey,27,Total GR Expenditure,139549.0
2020-08-01,Aug 2020,Ventura,56,Total GR Expenditure,44714.0
2020-08-01,Aug 2020,Yolo,57,Total GR Expenditure,9847.0
2020-08-01,Aug 2020,Yuba,58,Total GR Expenditure,3548.0
2020-08-01,Aug 2020,Napa,28,One-person Cases,
2020-08-01,Aug 2020,Monterey,27,One-person Cases,
2020-08-01,Aug 2020,Mono,26,One-person Cases,
2020-08-01,Aug 2020,Modoc,25,One-person Cases,26.0
2020-08-01,Aug 2020,Merced,24,One-person Cases,85.0
2020-08-01,Aug 2020,Mendocino,23,One-person Cases,23.0
2020-08-01,Aug 2020,Mariposa,22,One-person Cases,42.0
2020-08-01,Aug 2020,Marin,21,One-person Cases,761.0
2020-08-01,Aug 2020,Madera,20,One-person Cases,
2020-08-01,Aug 2020,Los Angeles,19,One-person Cases,107776.0
2020-08-01,Aug 2020,Lassen,18,One-person Cases,38.0
2020-08-01,Aug 2020,Lake,17,One-person Cases,0.0
2020-08-01,Aug 2020,Kings,16,One-person Cases,37.0
2020-08-01,Aug 2020,Kern,15,One-person Cases,
2020-08-01,Aug 2020,Inyo,14,One-person Cases,25.0
2020-08-01,Aug 2020,Imperial,13,One-person Cases,0.0
2020-08-01,Aug 2020,Humboldt,12,One-person Cases,141.0
2020-08-01,Aug 2020,Glenn,11,One-person Cases,31.0
2020-08-01,Aug 2020,Fresno,10,One-person Cases,
2020-08-01,Aug 2020,El Dorado,09,One-person Cases,83.0
2020-08-01,Aug 2020,Del Norte,08,One-person Cases,
2020-08-01,Aug 2020,Contra Costa,07,One-person Cases,533.0
2020-08-01,Aug 2020,Colusa,06,One-person Cases,
2020-08-01,Aug 2020,Calaveras,05,One-person Cases,
2020-08-01,Aug 2020,Butte,04,One-person Cases,414.0
2020-08-01,Aug 2020,Yolo,57,Net GR Expenditure,9350.0
2020-08-01,Aug 2020,Orange,30,One-person Cases,3500.0
2020-08-01,Aug 2020,Placer,31,One-person Cases,124.0
2020-08-01,Aug 2020,Plumas,32,One-person Cases,
2020-08-01,Aug 2020,Yuba,58,One-person Cases,22.0
2020-08-01,Aug 2020,Yolo,57,One-person Cases,42.0
2020-08-01,Aug 2020,Ventura,56,One-person Cases,215.0
2020-08-01,Aug 2020,Tuolumne,55,One-person Cases,
2020-08-01,Aug 2020,Tulare,54,One-person Cases,
2020-08-01,Aug 2020,Trinity,53,One-person Cases,
2020-08-01,Aug 2020,Tehama,52,One-person Cases,38.0
2020-08-01,Aug 2020,Sutter,51,One-person Cases,
2020-08-01,Aug 2020,Stanislaus,50,One-person Cases,142.0
2020-08-01,Aug 2020,Sonoma,49,One-person Cases,164.0
2020-08-01,Aug 2020,Solano,48,One-person Cases,309.0
2020-08-01,Aug 2020,Siskiyou,47,One-person Cases,41.0
2020-08-01,Aug 2020,Alpine,02,One-person Cases,0.0
2020-08-01,Aug 2020,Sierra,46,One-person Cases,
2020-08-01,Aug 2020,Santa Cruz,44,One-person Cases,
2020-08-01,Aug 2020,Santa Clara,43,One-person Cases,4132.0
2020-08-01,Aug 2020,Santa Barbara,42,One-person Cases,
2020-08-01,Aug 2020,San Mateo,41,One-person Cases,244.0
2020-08-01,Aug 2020,San Luis Obispo,40,One-person Cases,
2020-08-01,Aug 2020,San Joaquin,39,One-person Cases,
2020-08-01,Aug 2020,San Francisco,38,One-person Cases,
2020-08-01,Aug 2020,San Diego,37,One-person Cases,4573.0
2020-08-01,Aug 2020,San Bernardino,36,One-person Cases,96.0
2020-08-01,Aug 2020,San Benito,35,One-person Cases,68.0
2020-08-01,Aug 2020,Sacramento,34,One-person Cases,3233.0
2020-08-01,Aug 2020,Riverside,33,One-person Cases,1846.0
2020-08-01,Aug 2020,Shasta,45,One-person Cases,242.0
2020-08-01,Aug 2020,Yuba,58,Net GR Expenditure,3288.0
2020-08-01,Aug 2020,Monterey,27,Total GR Cases,426.0
2020-09-01,Sep 2020,Yuba,58,Net GR Expenditure,3101.0
2020-09-01,Sep 2020,Merced,24,Total GR Expenditure,10058.0
2020-09-01,Sep 2020,Mendocino,23,Total GR Expenditure,4671.0
2020-09-01,Sep 2020,Mariposa,22,Total GR Expenditure,10863.0
2020-09-01,Sep 2020,Marin,21,Total GR Expenditure,288150.0
2020-09-01,Sep 2020,Madera,20,Total GR Expenditure,9584.0
2020-09-01,Sep 2020,Los Angeles,19,Total GR Expenditure,24165524.0
2020-09-01,Sep 2020,Modoc,25,Total GR Expenditure,6369.0
2020-09-01,Sep 2020,Lassen,18,Total GR Expenditure,11090.0
2020-09-01,Sep 2020,Kings,16,Total GR Expenditure,2335.0
2020-09-01,Sep 2020,Kern,15,Total GR Expenditure,417467.0
2020-09-01,Sep 2020,Inyo,14,Total GR Expenditure,10060.0
2020-09-01,Sep 2020,Imperial,13,Total GR Expenditure,14365.0
2020-09-01,Sep 2020,Humboldt,12,Total GR Expenditure,35714.0
2020-09-01,Sep 2020,Glenn,11,Total GR Expenditure,10818.0
2020-09-01,Sep 2020,Lake,17,Total GR Expenditure,80.0
2020-09-01,Sep 2020,Fresno,10,Total GR Expenditure,371685.0
2020-09-01,Sep 2020,Mono,26,Total GR Expenditure,520.0
2020-09-01,Sep 2020,Napa,28,Total GR Expenditure,901.0
2020-09-01,Sep 2020,Santa Barbara,42,Total GR Expenditure,22988.0
2020-09-01,Sep 2020,San Mateo,41,Total GR Expenditure,118199.0
2020-09-01,Sep 2020,San Luis Obispo,40,Total GR Expenditure,112405.0
2020-09-01,Sep 2020,San Joaquin,39,Total GR Expenditure,36805.0
2020-09-01,Sep 2020,San Francisco,38,Total GR Expenditure,2230144.0
2020-09-01,Sep 2020,San Diego,37,Total GR Expenditure,1268985.0
2020-09-01,Sep 2020,Monterey,27,Total GR Expenditure,133359.0
2020-09-01,Sep 2020,San Bernardino,36,Total GR Expenditure,26069.0
2020-09-01,Sep 2020,Sacramento,34,Total GR Expenditure,935283.0
2020-09-01,Sep 2020,Riverside,33,Total GR Expenditure,417335.0
2020-09-01,Sep 2020,Plumas,32,Total GR Expenditure,2296.0
2020-09-01,Sep 2020,Placer,31,Total GR Expenditure,22530.0
2020-09-01,Sep 2020,Yolo,57,One-person Cases,37.0
2020-09-01,Sep 2020,Nevada,29,Total GR Expenditure,5353.0
2020-09-01,Sep 2020,San Benito,35,Total GR Expenditure,16577.0
2020-09-01,Sep 2020,Santa Clara,43,Total GR Expenditure,679552.0
2020-09-01,Sep 2020,El Dorado,09,Total GR Expenditure,8404.0
2020-09-01,Sep 2020,Contra Costa,07,Total GR Expenditure,120119.0
2020-09-01,Sep 2020,Inyo,14,Total GR Cases,22.0
2020-09-01,Sep 2020,Kern,15,Total GR Cases,1178.0
2020-09-01,Sep 2020,Kings,16,Total GR Cases,36.0
2020-09-01,Sep 2020,Lake,17,Total GR Cases,
2020-09-01,Sep 2020,Lassen,18,Total GR Cases,39.0
2020-09-01,Sep 2020,Los Angeles,19,Total GR Cases,112579.0
2020-09-01,Sep 2020,Imperial,13,Total GR Cases,71.0
2020-09-01,Sep 2020,Madera,20,Total GR Cases,42.0
2020-09-01,Sep 2020,Mariposa,22,Total GR Cases,38.0
2020-09-01,Sep 2020,Mendocino,23,Total GR Cases,0.0
2020-09-01,Sep 2020,Merced,24,Total GR Cases,77.0
2020-09-01,Sep 2020,Modoc,25,Total GR Cases,27.0
2020-09-01,Sep 2020,Mono,26,Total GR Cases,
2020-09-01,Sep 2020,Monterey,27,Total GR Cases,408.0
2020-09-01,Sep 2020,Marin,21,Total GR Cases,755.0
2020-09-01,Sep 2020,Del Norte,08,Total GR Expenditure,2941.0
2020-09-01,Sep 2020,Humboldt,12,Total GR Cases,137.0
2020-09-01,Sep 2020,Fresno,10,Total GR Cases,1695.0
2020-09-01,Sep 2020,Colusa,06,Total GR Expenditure,520.0
2020-09-01,Sep 2020,Calaveras,05,Total GR Expenditure,1783.0
2020-09-01,Sep 2020,Butte,04,Total GR Expenditure,168453.0
2020-09-01,Sep 2020,Amador,03,Total GR Expenditure,779.0
2020-09-01,Sep 2020,Alpine,02,Total GR Expenditure,0.0
2020-09-01,Sep 2020,Alameda,01,Total GR Cases,7090.0
2020-09-01,Sep 2020,Glenn,11,Total GR Cases,34.0
2020-09-01,Sep 2020,Alpine,02,Total GR Cases,0.0
2020-09-01,Sep 2020,Butte,04,Total GR Cases,326.0
2020-09-01,Sep 2020,Calaveras,05,Total GR Cases,
2020-09-01,Sep 2020,Colusa,06,Total GR Cases,
2020-09-01,Sep 2020,Contra Costa,07,Total GR Cases,508.0
2020-09-01,Sep 2020,Del Norte,08,Total GR Cases,
2020-09-01,Sep 2020,El Dorado,09,Total GR Cases,47.0
2020-09-01,Sep 2020,Amador,03,Total GR Cases,
2020-09-01,Sep 2020,Santa Cruz,44,Total GR Expenditure,79632.0
2020-09-01,Sep 2020,Shasta,45,Total GR Expenditure,105380.0
2020-09-01,Sep 2020,Sierra,46,Total GR Expenditure,4581.0
2020-09-01,Sep 2020,San Francisco,38,One-person Cases,
2020-09-01,Sep 2020,San Diego,37,One-person Cases,
2020-09-01,Sep 2020,San Bernardino,36,One-person Cases,
2020-09-01,Sep 2020,San Benito,35,One-person Cases,48.0
2020-09-01,Sep 2020,Sacramento,34,One-person Cases,3129.0
2020-09-01,Sep 2020,Riverside,33,One-person Cases,1526.0
2020-09-01,Sep 2020,San Joaquin,39,One-person Cases,
2020-09-01,Sep 2020,Plumas,32,One-person Cases,14.0
2020-09-01,Sep 2020,Orange,30,One-person Cases,2828.0
2020-09-01,Sep 2020,Nevada,29,One-person Cases,41.0
2020-09-01,Sep 2020,Napa,28,One-person Cases,
2020-09-01,Sep 2020,Monterey,27,One-person Cases,
2020-09-01,Sep 2020,Mono,26,One-person Cases,
2020-09-01,Sep 2020,Modoc,25,One-person Cases,27.0
2020-09-01,Sep 2020,Placer,31,One-person Cases,130.0
2020-09-01,Sep 2020,Merced,24,One-person Cases,77.0
2020-09-01,Sep 2020,San Luis Obispo,40,One-person Cases,
2020-09-01,Sep 2020,Santa Barbara,42,One-person Cases,
2020-09-01,Sep 2020,Ventura,56,One-person Cases,187.0
2020-09-01,Sep 2020,Tuolumne,55,One-person Cases,
2020-09-01,Sep 2020,Tulare,54,One-person Cases,
2020-09-01,Sep 2020,Trinity,53,One-person Cases,
2020-09-01,Sep 2020,Tehama,52,One-person Cases,31.0
2020-09-01,Sep 2020,Sutter,51,One-person Cases,
2020-09-01,Sep 2020,San Mateo,41,One-person Cases,220.0
2020-09-01,Sep 2020,Stanislaus,50,One-person Cases,
2020-09-01,Sep 2020,Solano,48,One-person Cases,258.0
2020-09-01,Sep 2020,Siskiyou,47,One-person Cases,37.0
2020-09-01,Sep 2020,Sierra,46,One-person Cases,
2020-09-01,Sep 2020,Shasta,45,One-person Cases,235.0
2020-09-01,Sep 2020,Santa Cruz,44,One-person Cases,
2020-09-01,Sep 2020,Santa Clara,43,One-person Cases,4040.0
2020-09-01,Sep 2020,Sonoma,49,One-person Cases,
2020-09-01,Sep 2020,Mendocino,23,One-person Cases,0.0
2020-09-01,Sep 2020,Mariposa,22,One-person Cases,38.0
2020-09-01,Sep 2020,Marin,21,One-person Cases,755.0
2020-09-01,Sep 2020,Alameda,01,One-person Cases,6995.0
2020-09-01,Sep 2020,Yuba,58,Total GR Cases,13.0
2020-09-01,Sep 2020,Yuba,58,Total GR Expenditure,3101.0
2020-09-01,Sep 2020,Yolo,57,Total GR Expenditure,7601.0
2020-09-01,Sep 2020,Ventura,56,Total GR Expenditure,42000.0
2020-09-01,Sep 2020,Tuolumne,55,Total GR Expenditure,520.0
2020-09-01,Sep 2020,Alpine,02,One-person Cases,0.0
2020-09-01,Sep 2020,Tulare,54,Total GR Expenditure,59827.0
2020-09-01,Sep 2020,Tehama,52,Total GR Expenditure,11175.0
2020-09-01,Sep 2020,Sutter,51,Total GR Expenditure,1929.0
2020-09-01,Sep 2020,Stanislaus,50,Total GR Expenditure,72681.0
2020-09-01,Sep 2020,Sonoma,49,Total GR Expenditure,31670.0
2020-09-01,Sep 2020,Solano,48,Total GR Expenditure,94342.0
2020-09-01,Sep 2020,Siskiyou,47,Total GR Expenditure,11790.0
2020-09-01,Sep 2020,Trinity,53,Total GR Expenditure,879.0
2020-09-01,Sep 2020,Amador,03,One-person Cases,
2020-09-01,Sep 2020,Butte,04,One-person Cases,326.0
2020-09-01,Sep 2020,Calaveras,05,One-person Cases,
2020-09-01,Sep 2020,Madera,20,One-person Cases,
2020-09-01,Sep 2020,Los Angeles,19,One-person Cases,109896.0
2020-09-01,Sep 2020,Lassen,18,One-person Cases,39.0
2020-09-01,Sep 2020,Lake,17,One-person Cases,
2020-09-01,Sep 2020,Kings,16,One-person Cases,36.0
2020-09-01,Sep 2020,Kern,15,One-person Cases,
2020-09-01,Sep 2020,Inyo,14,One-person Cases,22.0
2020-09-01,Sep 2020,Imperial,13,One-person Cases,71.0
2020-09-01,Sep 2020,Humboldt,12,One-person Cases,137.0
2020-09-01,Sep 2020,Glenn,11,One-person Cases,34.0
2020-09-01,Sep 2020,Fresno,10,One-person Cases,
2020-09-01,Sep 2020,El Dorado,09,One-person Cases,47.0
2020-09-01,Sep 2020,Del Norte,08,One-person Cases,
2020-09-01,Sep 2020,Contra Costa,07,One-person Cases,
2020-09-01,Sep 2020,Colusa,06,One-person Cases,
2020-09-01,Sep 2020,Napa,28,Total GR Cases,
2020-09-01,Sep 2020,Nevada,29,Total GR Cases,41.0
2020-09-01,Sep 2020,Orange,30,Total GR Expenditure,845069.0
2020-09-01,Sep 2020,Placer,31,Total GR Cases,130.0
2020-09-01,Sep 2020,Monterey,27,Net GR Expenditure,115579.0
2020-09-01,Sep 2020,Mono,26,Net GR Expenditure,444.0
2020-09-01,Sep 2020,Modoc,25,Net GR Expenditure,6369.0
2020-09-01,Sep 2020,Merced,24,Net GR Expenditure,-987.0
2020-09-01,Sep 2020,Mendocino,23,Net GR Expenditure,3944.0
2020-09-01,Sep 2020,Mariposa,22,Net GR Expenditure,10863.0
2020-09-01,Sep 2020,Marin,21,Net GR Expenditure,273511.0
2020-09-01,Sep 2020,Madera,20,Net GR Expenditure,4733.0
2020-09-01,Sep 2020,Los Angeles,19,Net GR Expenditure,23388166.0
2020-09-01,Sep 2020,Lassen,18,Net GR Expenditure,11090.0
2020-09-01,Sep 2020,Lake,17,Net GR Expenditure,80.0
2020-09-01,Sep 2020,Kings,16,Net GR Expenditure,2310.0
2020-09-01,Sep 2020,Napa,28,Net GR Expenditure,901.0
2020-09-01,Sep 2020,Kern,15,Net GR Expenditure,397682.0
2020-09-01,Sep 2020,Imperial,13,Net GR Expenditure,14365.0
2020-09-01,Sep 2020,Humboldt,12,Net GR Expenditure,23872.0
2020-09-01,Sep 2020,Glenn,11,Net GR Expenditure,10818.0
2020-09-01,Sep 2020,Fresno,10,Net GR Expenditure,266208.0
2020-09-01,Sep 2020,El Dorado,09,Net GR Expenditure,8239.0
2020-09-01,Sep 2020,Del Norte,08,Net GR Expenditure,2941.0
2020-09-01,Sep 2020,Contra Costa,07,Net GR Expenditure,106704.0
2020-09-01,Sep 2020,Colusa,06,Net GR Expenditure,520.0
2020-09-01,Sep 2020,Calaveras,05,Net GR Expenditure,1438.0
2020-09-01,Sep 2020,Butte,04,Net GR Expenditure,143238.0
2020-09-01,Sep 2020,Amador,03,Net GR Expenditure,-460.0
2020-09-01,Sep 2020,Alpine,02,Net GR Expenditure,0.0
2020-09-01,Sep 2020,Inyo,14,Net GR Expenditure,10060.0
2020-09-01,Sep 2020,Orange,30,Total GR Cases,2867.0
2020-09-01,Sep 2020,Nevada,29,Net GR Expenditure,5215.0
2020-09-01,Sep 2020,Placer,31,Net GR Expenditure,20962.0
2020-09-01,Sep 2020,Yolo,57,Net GR Expenditure,2789.0
2020-09-01,Sep 2020,Ventura,56,Net GR Expenditure,33421.0
2020-09-01,Sep 2020,Tuolumne,55,Net GR Expenditure,475.0
2020-09-01,Sep 2020,Tulare,54,Net GR Expenditure,25371.0
2020-09-01,Sep 2020,Trinity,53,Net GR Expenditure,879.0
2020-09-01,Sep 2020,Tehama,52,Net GR Expenditure,1584.0
2020-09-01,Sep 2020,Sutter,51,Net GR Expenditure,1889.0
2020-09-01,Sep 2020,Stanislaus,50,Net GR Expenditure,63285.0
2020-09-01,Sep 2020,Sonoma,49,Net GR Expenditure,28693.0
2020-09-01,Sep 2020,Solano,48,Net GR Expenditure,85859.0
2020-09-01,Sep 2020,Siskiyou,47,Net GR Expenditure,3492.0
2020-09-01,Sep 2020,Sierra,46,Net GR Expenditure,2623.0
2020-09-01,Sep 2020,Orange,30,Net GR Expenditure,738882.0
2020-09-01,Sep 2020,Shasta,45,Net GR Expenditure,64342.0
2020-09-01,Sep 2020,Santa Clara,43,Net GR Expenditure,624435.0
2020-09-01,Sep 2020,Santa Barbara,42,Net GR Expenditure,20219.0
2020-09-01,Sep 2020,San Mateo,41,Net GR Expenditure,102723.0
2020-09-01,Sep 2020,San Luis Obispo,40,Net GR Expenditure,88771.0
2020-09-01,Sep 2020,San Joaquin,39,Net GR Expenditure,32446.0
2020-09-01,Sep 2020,San Francisco,38,Net GR Expenditure,2084253.0
2020-09-01,Sep 2020,San Diego,37,Net GR Expenditure,1119985.0
2020-09-01,Sep 2020,San Bernardino,36,Net GR Expenditure,235.0
2020-09-01,Sep 2020,San Benito,35,Net GR Expenditure,15684.0
2020-09-01,Sep 2020,Sacramento,34,Net GR Expenditure,821083.0
2020-09-01,Sep 2020,Riverside,33,Net GR Expenditure,417280.0
2020-09-01,Sep 2020,Plumas,32,Net GR Expenditure,2271.0
2020-09-01,Sep 2020,Santa Cruz,44,Net GR Expenditure,68294.0
2020-09-01,Sep 2020,Alameda,01,Net GR Expenditure,2249793.0
2020-09-01,Sep 2020,Yuba,58,One-person Cases,13.0
2020-09-01,Sep 2020,Tehama,52,Total GR Cases,31.0
2020-09-01,Sep 2020,Alameda,01,Total GR Expenditure,2517245.0
2020-09-01,Sep 2020,Yolo,57,Total GR Cases,37.0
2020-09-01,Sep 2020,Ventura,56,Total GR Cases,187.0
2020-09-01,Sep 2020,Tuolumne,55,Total GR Cases,
2020-09-01,Sep 2020,Tulare,54,Total GR Cases,307.0
2020-09-01,Sep 2020,Trinity,53,Total GR Cases,
2020-09-01,Sep 2020,Sutter,51,Total GR Cases,
2020-09-01,Sep 2020,Stanislaus,50,Total GR Cases,123.0
2020-09-01,Sep 2020,Sonoma,49,Total GR Cases,168.0
2020-09-01,Sep 2020,Solano,48,Total GR Cases,258.0
2020-09-01,Sep 2020,Sierra,46,Total GR Cases,
2020-09-01,Sep 2020,Shasta,45,Total GR Cases,235.0
2020-09-01,Sep 2020,Siskiyou,47,Total GR Cases,37.0
2020-09-01,Sep 2020,Santa Clara,43,Total GR Cases,4058.0
2020-09-01,Sep 2020,Plumas,32,Total GR Cases,14.0
2020-09-01,Sep 2020,Riverside,33,Total GR Cases,1538.0
2020-09-01,Sep 2020,Sacramento,34,Total GR Cases,3144.0
2020-09-01,Sep 2020,San Benito,35,Total GR Cases,48.0
2020-09-01,Sep 2020,Santa Cruz,44,Total GR Cases,206.0
2020-09-01,Sep 2020,San Diego,37,Total GR Cases,3028.0
2020-09-01,Sep 2020,San Bernardino,36,Total GR Cases,89.0
2020-09-01,Sep 2020,San Francisco,38,Total GR Cases,4445.0
2020-09-01,Sep 2020,San Joaquin,39,Total GR Cases,247.0
2020-09-01,Sep 2020,San Luis Obispo,40,Total GR Cases,324.0
2020-09-01,Sep 2020,San Mateo,41,Total GR Cases,220.0
2020-09-01,Sep 2020,Santa Barbara,42,Total GR Cases,216.0
2020-10-01,Oct 2020,Lassen,18,One-person Cases,34.0
2020-10-01,Oct 2020,Mariposa,22,One-person Cases,35.0
2020-10-01,Oct 2020,Marin,21,One-person Cases,772.0
2020-10-01,Oct 2020,Madera,20,One-person Cases,
2020-10-01,Oct 2020,Los Angeles,19,One-person Cases,102494.0
2020-10-01,Oct 2020,Mendocino,23,One-person Cases,20.0
2020-10-01,Oct 2020,Lake,17,One-person Cases,0.0
2020-10-01,Oct 2020,Mono,26,Total GR Cases,
2020-10-01,Oct 2020,Kern,15,One-person Cases,
2020-10-01,Oct 2020,Inyo,14,One-person Cases,22.0
2020-10-01,Oct 2020,Imperial,13,One-person Cases,62.0
2020-10-01,Oct 2020,Humboldt,12,One-person Cases,128.0
2020-10-01,Oct 2020,Glenn,11,One-person Cases,29.0
2020-10-01,Oct 2020,Fresno,10,One-person Cases,
2020-10-01,Oct 2020,Merced,24,One-person Cases,74.0
2020-10-01,Oct 2020,Kings,16,One-person Cases,26.0
2020-10-01,Oct 2020,Modoc,25,One-person Cases,0.0
2020-10-01,Oct 2020,San Joaquin,39,One-person Cases,
2020-10-01,Oct 2020,Monterey,27,One-person Cases,374.0
2020-10-01,Oct 2020,San Mateo,41,One-person Cases,213.0
2020-10-01,Oct 2020,San Luis Obispo,40,One-person Cases,
2020-10-01,Oct 2020,El Dorado,09,One-person Cases,58.0
2020-10-01,Oct 2020,San Francisco,38,One-person Cases,
2020-10-01,Oct 2020,San Diego,37,One-person Cases,
2020-10-01,Oct 2020,San Bernardino,36,One-person Cases,
2020-10-01,Oct 2020,Mono,26,One-person Cases,
2020-10-01,Oct 2020,San Benito,35,One-person Cases,47.0
2020-10-01,Oct 2020,Riverside,33,One-person Cases,
2020-10-01,Oct 2020,Plumas,32,One-person Cases,13.0
2020-10-01,Oct 2020,Placer,31,One-person Cases,126.0
2020-10-01,Oct 2020,Orange,30,One-person Cases,2343.0
2020-10-01,Oct 2020,Nevada,29,One-person Cases,40.0
2020-10-01,Oct 2020,Napa,28,One-person Cases,
2020-10-01,Oct 2020,Sacramento,34,One-person Cases,2934.0
2020-10-01,Oct 2020,Del Norte,08,One-person Cases,
2020-10-01,Oct 2020,San Diego,37,Total GR Cases,2654.0
2020-10-01,Oct 2020,Colusa,06,One-person Cases,
2020-10-01,Oct 2020,Shasta,45,Total GR Cases,218.0
2020-10-01,Oct 2020,Sierra,46,Total GR Cases,
2020-10-01,Oct 2020,Siskiyou,47,Total GR Cases,39.0
2020-10-01,Oct 2020,Solano,48,Total GR Cases,228.0
2020-10-01,Oct 2020,Sonoma,49,Total GR Cases,165.0
2020-10-01,Oct 2020,Stanislaus,50,Total GR Cases,122.0
2020-10-01,Oct 2020,Santa Cruz,44,Total GR Cases,194.0
2020-10-01,Oct 2020,Sutter,51,Total GR Cases,
2020-10-01,Oct 2020,Trinity,53,Total GR Cases,
2020-10-01,Oct 2020,Tulare,54,Total GR Cases,270.0
2020-10-01,Oct 2020,Tuolumne,55,Total GR Cases,
2020-10-01,Oct 2020,Ventura,56,Total GR Cases,169.0
2020-10-01,Oct 2020,Yolo,57,Total GR Cases,33.0
2020-10-01,Oct 2020,Yuba,58,Total GR Cases,17.0
2020-10-01,Oct 2020,Tehama,52,Total GR Cases,28.0
2020-10-01,Oct 2020,Santa Clara,43,Total GR Cases,3835.0
2020-10-01,Oct 2020,Santa Barbara,42,Total GR Cases,217.0
2020-10-01,Oct 2020,San Mateo,41,Total GR Cases,213.0
2020-10-01,Oct 2020,Calaveras,05,One-person Cases,
2020-10-01,Oct 2020,Butte,04,One-person Cases,290.0
2020-10-01,Oct 2020,Amador,03,One-person Cases,
2020-10-01,Oct 2020,Alameda,01,Net GR Expenditure,2036024.0
2020-10-01,Oct 2020,Orange,30,Total GR Cases,2375.0
2020-10-01,Oct 2020,Placer,31,Total GR Cases,126.0
2020-10-01,Oct 2020,Plumas,32,Total GR Cases,13.0
2020-10-01,Oct 2020,Riverside,33,Total GR Cases,1489.0
2020-10-01,Oct 2020,Sacramento,34,Total GR Cases,2949.0
2020-10-01,Oct 2020,San Benito,35,Total GR Cases,47.0
2020-10-01,Oct 2020,San Bernardino,36,Total GR Cases,71.0
2020-10-01,Oct 2020,Santa Barbara,42,One-person Cases,217.0
2020-10-01,Oct 2020,San Francisco,38,Total GR Cases,4034.0
2020-10-01,Oct 2020,San Joaquin,39,Total GR Cases,237.0
2020-10-01,Oct 2020,San Luis Obispo,40,Total GR Cases,317.0
2020-10-01,Oct 2020,Contra Costa,07,One-person Cases,
2020-10-01,Oct 2020,Monterey,27,Total GR Cases,374.0
2020-10-01,Oct 2020,Santa Clara,43,One-person Cases,3819.0
2020-10-01,Oct 2020,Shasta,45,One-person Cases,218.0
2020-10-01,Oct 2020,Alpine,02,Total GR Expenditure,0.0
2020-10-01,Oct 2020,Amador,03,Total GR Expenditure,1203.0
2020-10-01,Oct 2020,Butte,04,Total GR Expenditure,151871.0
2020-10-01,Oct 2020,Calaveras,05,Total GR Expenditure,3068.0
2020-10-01,Oct 2020,Colusa,06,Total GR Expenditure,760.0
2020-10-01,Oct 2020,Contra Costa,07,Total GR Expenditure,120616.0
2020-10-01,Oct 2020,Del Norte,08,Total GR Expenditure,1834.0
2020-10-01,Oct 2020,El Dorado,09,Total GR Expenditure,10479.0
2020-10-01,Oct 2020,Fresno,10,Total GR Expenditure,338895.0
2020-10-01,Oct 2020,Glenn,11,Total GR Expenditure,8223.0
2020-10-01,Oct 2020,Humboldt,12,Total GR Expenditure,34032.0
2020-10-01,Oct 2020,Imperial,13,Total GR Expenditure,12247.0
2020-10-01,Oct 2020,Inyo,14,Total GR Expenditure,10063.0
2020-10-01,Oct 2020,Kern,15,Total GR Expenditure,388445.0
2020-10-01,Oct 2020,Kings,16,Total GR Expenditure,8291.0
2020-10-01,Oct 2020,Lake,17,Total GR Expenditure,39.0
2020-10-01,Oct 2020,Lassen,18,Total GR Expenditure,11193.0
2020-10-01,Oct 2020,Los Angeles,19,Total GR Expenditure,22334971.0
2020-10-01,Oct 2020,Madera,20,Total GR Expenditure,9539.0
2020-10-01,Oct 2020,Marin,21,Total GR Expenditure,293270.0
2020-10-01,Oct 2020,Mariposa,22,Total GR Expenditure,10999.0
2020-10-01,Oct 2020,Alameda,01,Total GR Expenditure,2262904.0
2020-10-01,Oct 2020,Mendocino,23,Total GR Expenditure,5365.0
2020-10-01,Oct 2020,Alpine,02,Total GR Cases,0.0
2020-10-01,Oct 2020,Butte,04,Total GR Cases,290.0
2020-10-01,Oct 2020,Modoc,25,Total GR Cases,0.0
2020-10-01,Oct 2020,Merced,24,Total GR Cases,74.0
2020-10-01,Oct 2020,Mendocino,23,Total GR Cases,20.0
2020-10-01,Oct 2020,Mariposa,22,Total GR Cases,35.0
2020-10-01,Oct 2020,Marin,21,Total GR Cases,772.0
2020-10-01,Oct 2020,Madera,20,Total GR Cases,41.0
2020-10-01,Oct 2020,Los Angeles,19,Total GR Cases,105018.0
2020-10-01,Oct 2020,Lassen,18,Total GR Cases,34.0
2020-10-01,Oct 2020,Lake,17,Total GR Cases,0.0
2020-10-01,Oct 2020,Kings,16,Total GR Cases,26.0
2020-10-01,Oct 2020,Kern,15,Total GR Cases,1107.0
2020-10-01,Oct 2020,Inyo,14,Total GR Cases,22.0
2020-10-01,Oct 2020,Imperial,13,Total GR Cases,62.0
2020-10-01,Oct 2020,Humboldt,12,Total GR Cases,128.0
2020-10-01,Oct 2020,Glenn,11,Total GR Cases,29.0
2020-10-01,Oct 2020,Fresno,10,Total GR Cases,1535.0
2020-10-01,Oct 2020,El Dorado,09,Total GR Cases,58.0
2020-10-01,Oct 2020,Del Norte,08,Total GR Cases,
